Tipo de movimiento;Fecha evento;Municipio;Latitud (°);Longitud (°);Fuente
Deslizamiento;25/06/1991;GUAYABETAL;4.2675;-73.823889;Inventario SIMMA
Caida;1/05/1990;GUAYABETAL;4.239167;-73.823889;Inventario SIMMA
Flujo;1/01/1990;QUETAME;4.291111;-73.869167;Inventario SIMMA
Deslizamiento;1/01/1990;QUETAME;4.304722;-73.886389;Inventario SIMMA
Deslizamiento;24/05/1989;CÁQUEZA;4.402772;-73.944758;Inventario SIMMA
Deslizamiento;20/11/1988;ÚTICA;5.185;-74.475278;Inventario SIMMA
Deslizamiento;20/04/1988;ÚTICA;5.185;-74.475278;Inventario SIMMA
Deslizamiento;1/01/1985;CHIPAQUE;4.446944;-74.055556;Inventario SIMMA
Flujo;1/07/1984;FÓMEQUE;4.487775;-73.897506;Inventario SIMMA
Flujo;1/12/1980;VILLETA;4.998333;-74.487778;Inventario SIMMA
Deslizamiento;28/06/1974;GUAYABETAL;4.253056;-73.819722;Inventario SIMMA
Deslizamiento;1/07/1973;SILVANIA;4.431029;-74.374492;Inventario SIMMA
Deslizamiento;1/04/1971;EL COLEGIO;4.5875;-74.402222;Inventario SIMMA
Deslizamiento;1/02/1971;VIOTÁ;4.4356;-74.516708;Inventario SIMMA
Deslizamiento;1/04/1966;CÁQUEZA;4.419167;-73.974722;Inventario SIMMA
Deslizamiento;1/06/1964;MEDINA;4.407567;-73.337119;Inventario SIMMA
Deslizamiento;1/06/1964;MEDINA;4.521052;-73.343341;Inventario SIMMA
Deslizamiento;1/01/1955;ANOLAIMA;4.786008;-74.516472;Inventario SIMMA
Deslizamiento;6/07/1949;FÓMEQUE;4.535215;-73.790653;Inventario SIMMA
Flujo;1/01/1933;NOCAIMA;5.066414;-74.372819;Inventario SIMMA
Deslizamiento;1/01/1930;VILLETA;5.011389;-74.463889;Inventario SIMMA
